"ID","PointName","System","Device","PointType","TimeInterval","Unit","Source","Correction"
4590002,"NVE_ECP_300_M2nvoO2","Active Beam","M12","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
4590003,"NVE_ECP_300_M2nvoO3","Active Beam","M13","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
4590004,"NVE_ECP_300_M2nvoO4","Active Beam","M13","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
4590005,"NVE_ECP_300_M2nvoO5","Active Beam","M14","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
4590006,"NVE_ECP_300_M2nvoO6","Active Beam","M14","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
4590007,"NVE_ECP_300_M2nvoO7","Active Beam","M15","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
4590008,"NVE_ECP_300_M2nvoO8","Active Beam","M15","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
4690002,"NVE_EC_67_105nvoI2","Representative Office","145","LightingLoadCurrentDraw",1,"amps","Sensor","DivBy10"
4690003,"NVE_EC_67_105nvoI3","Representative Office","145","CeilingFanLoadCurrentDraw",1,"amps","Sensor","DivBy10"
4690004,"NVE_EC_67_105nvoI4","Representative Office","145","PlugLoadCurrentDraw",1,"amps","Sensor","DivBy10"
6370001,"NVE_ECP_300_101nvoI1","Space","167","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6370002,"NVE_ECP_300_101nvoI2","Space","167","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6370003,"NVE_ECP_300_101nvoI3","Space","169","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6370004,"NVE_ECP_300_101nvoI4","Space","169","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6370005,"NVE_ECP_300_101nvoI5","Space","171","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6370006,"NVE_ECP_300_101nvoI6","Space","171","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6370007,"NVE_ECP_300_101nvoI7","Space","173","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6370008,"NVE_ECP_300_101nvoI8","Space","173","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6380001,"NVE_ECP_300_101nvoO1","Active Beam","167","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6380002,"NVE_ECP_300_101nvoO2","Active Beam","167","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6380003,"NVE_ECP_300_101nvoO3","Active Beam","169","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6380004,"NVE_ECP_300_101nvoO4","Active Beam","169","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6380005,"NVE_ECP_300_101nvoO5","Active Beam","171","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6380006,"NVE_ECP_300_101nvoO6","Active Beam","171","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6380007,"NVE_ECP_300_101nvoO7","Active Beam","173","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6380008,"NVE_ECP_300_101nvoO8","Active Beam","173","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6390001,"NVE_ECP_300_102nvoI1","Space","175","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6390002,"NVE_ECP_300_102nvoI2","Space","175","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6390003,"NVE_ECP_300_102nvoI3","Space","177","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6390004,"NVE_ECP_300_102nvoI4","Space","177","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6390005,"NVE_ECP_300_102nvoI5","Space","179","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6390006,"NVE_ECP_300_102nvoI6","Space","179","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6390007,"NVE_ECP_300_102nvoI7","Space","176","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6390008,"NVE_ECP_300_102nvoI8","Space","176","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6390009,"NVE_ECP_300_102nvoI9","Space","178","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6390010,"NVE_ECP_300_102nvoI10","Space","178","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6400001,"NVE_ECP_300_102nvoO1","Active Beam","175","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6400002,"NVE_ECP_300_102nvoO2","Active Beam","175","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6400003,"NVE_ECP_300_102nvoO3","Active Beam","177","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6400004,"NVE_ECP_300_102nvoO4","Active Beam","177","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6400005,"NVE_ECP_300_102nvoO5","Active Beam","179","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6400006,"NVE_ECP_300_102nvoO6","Active Beam","179","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6400007,"NVE_ECP_300_102nvoO7","Active Beam","176","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6400008,"NVE_ECP_300_102nvoO8","Active Beam","178","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6410001,"NVE_ECP_300_103nvoI1","Space","181","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6410002,"NVE_ECP_300_103nvoI2","Space","181","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6410003,"NVE_ECP_300_103nvoI3","Space","183","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6410004,"NVE_ECP_300_103nvoI4","Space","183","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6410005,"NVE_ECP_300_103nvoI5","Space","185","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6410006,"NVE_ECP_300_103nvoI6","Space","185","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6410007,"NVE_ECP_300_103nvoI7","Space","187","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6410008,"NVE_ECP_300_103nvoI8","Space","187","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6420001,"NVE_ECP_300_103nvoO1","Active Beam","181","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6420002,"NVE_ECP_300_103nvoO2","Active Beam","181","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6420003,"NVE_ECP_300_103nvoO3","Active Beam","183","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6420004,"NVE_ECP_300_103nvoO4","Active Beam","183","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6420005,"NVE_ECP_300_103nvoO5","Active Beam","185","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6420006,"NVE_ECP_300_103nvoO6","Active Beam","185","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6420007,"NVE_ECP_300_103nvoO7","Active Beam","187","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6420008,"NVE_ECP_300_103nvoO8","Active Beam","187","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6430001,"NVE_ECP_300_104nvoI1","Space","189","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6430002,"NVE_ECP_300_104nvoI2","Space","189","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6430003,"NVE_ECP_300_104nvoI3","Space","191","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6430004,"NVE_ECP_300_104nvoI4","Space","191","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6430005,"NVE_ECP_300_104nvoI5","Space","193A","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6430006,"NVE_ECP_300_104nvoI6","Space","193A","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6430007,"NVE_ECP_300_104nvoI7","Space","193B","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6430008,"NVE_ECP_300_104nvoI8","Space","193B","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6440001,"NVE_ECP_300_104nvoO1","Active Beam","189","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6440002,"NVE_ECP_300_104nvoO2","Active Beam","189","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6440003,"NVE_ECP_300_104nvoO3","Active Beam","191","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6440004,"NVE_ECP_300_104nvoO4","Active Beam","191","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6440005,"NVE_ECP_300_104nvoO5","Active Beam","193A","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6440006,"NVE_ECP_300_104nvoO6","Active Beam","193A","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6440007,"NVE_ECP_300_104nvoO7","Active Beam","193B","ActiveBeamHeatingValvePos",1,"%","Control","DivBy-4,MulBy5,Add125"
6440008,"NVE_ECP_300_104nvoO8","Active Beam","193B","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6450001,"NVE_EC_67_101nvoI1","Space","152","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6450002,"NVE_EC_67_101nvoI2","Space","152","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6450003,"NVE_EC_67_101nvoI3","Space","154","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6450004,"NVE_EC_67_101nvoI4","Space","154","SpaceTempSetpoint",1,"Degrees F","Control","DivBy10"
6460006,"NVE_EC_67_101nvoO6","Active Beam","152","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6460007,"NVE_EC_67_101nvoO7","Active Beam","154","ActiveBeamCoolingValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
6470001,"NVE_EC_67_102nvoI1","Fan Coil Units","FC_1_1 (146)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6470002,"NVE_EC_67_102nvoI2","Fan Coil Units","FC_1_1","SupplyFanStatus",1,"bin","Control",""
6470003,"NVE_EC_67_102nvoI3","Fan Coil Units","FC_1_1","DischargeAirTemp",1,"Degrees F","Sensor","DivBy10"
6470004,"NVE_EC_67_102nvoI4","Fan Coil Units","FC_1_1 (144)","SpaceTemp",1,"Degrees F","Sensor","DivBy10"
6480001,"NVE_EC_67_102nvoO1","Fan Coil Units","FC_1_1","SupplyFanStartStop",1,"bin","Control",""
6480006,"NVE_EC_67_102nvoO6","Fan Coil Units","FC_1_1","CoolCoilValvePos",1,"%","Control","DivBy4,MulBy5,Sub25"
